planta_B3;#ff4500;-33.396308898926 -70.558715820312|-33.396507263184 -70.558631896973|-33.396621704102 -70.55908203125|-33.396228790283 -70.559265136719|-33.396053314209 -70.558837890625|-33.396308898926 -70.558715820312
Catemu, Región de Valparaíso, Chile_B3;#008000;-32.708831787109 -70.947174072266|-32.728687286377 -70.948028564453|-32.72774887085 -70.971290588379|-32.709255218506 -70.968101501465|-32.708831787109 -70.947174072266
CODELCO DIVISIÓN MINISTRO HALES- Chuquicamata;#008000;-22.348171234131 -68.894309997559|-22.343111038208 -68.886604309082|-22.347913742065 -68.882247924805|-22.354818344116 -68.890830993652|-22.348171234131 -68.894309997559
ABASTIBLE La Negra;#ff4500;-23.75884437561 -70.304458618164|-23.759183883667 -70.303443908691|-23.760015487671 -70.303764343262|-23.759672164917 -70.304786682129|-23.75884437561 -70.304458618164
GOLDEN OMEGA- Arica;#008000;-18.502775192261 -70.319267272949|-18.502698898315 -70.31893157959|-18.504550933838 -70.316596984863|-18.50527381897 -70.317878723145|-18.502775192261 -70.319267272949
Copec La Negra;#800080;-23.783973693848 -70.316993713379|-23.784036636353 -70.316390991211|-23.78532409668 -70.316284179688|-23.785558700562 -70.316886901855|-23.783973693848 -70.316993713379
LIPIGAS Lenga, Talcahuano;#008000;-36.77014541626 -73.125541687012|-36.770557403564 -73.124282836914|-36.772315979004 -73.125205993652|-36.771854400635 -73.126449584961|-36.77014541626 -73.125541687012
Embotelladora Andina-Coca-Cola -COQUIMBO;#008000;-29.964246749878 -71.265686035156|-29.96410369873 -71.263702392578|-29.96549987793 -71.263557434082|-29.965581893921 -71.264518737793|-29.965837478638 -71.264503479004|-29.965913772583 -71.265365600586|-29.964246749878 -71.265686035156
Carabineros Lampa;#800080;-33.232322692871 -70.76171875|-33.231826782227 -70.760704040527|-33.232978820801 -70.760116577148|-33.233177185059 -70.761306762695|-33.232322692871 -70.76171875
Abastible Talca-área de descarga;#008000;-35.423892974854 -71.634590148926|-35.424087524414 -71.634704589844|-35.424163818359 -71.634498596191|-35.423969268799 -71.634376525879|-35.423892974854 -71.634590148926
ENAP Concón-area carga GLP;#ff4500;-32.925407409668 -71.500152587891|-32.925693511963 -71.500312805176|-32.925891876221 -71.49983215332|-32.925582885742 -71.499740600586|-32.925407409668 -71.500152587891
OXIQUIM Mejillones (TMM);#008000;-23.097448348999 -70.424743652344|-23.098155975342 -70.427795410156|-23.096862792969 -70.428131103516|-23.096117019653 -70.425132751465|-23.097448348999 -70.424743652344
Peaje CABRERO , VII Región;#0000ff;-36.95970916748 -72.730323791504|-36.960227966309 -72.730415344238|-36.960838317871 -72.726921081543|-36.960243225098 -72.726707458496|-36.95970916748 -72.730323791504
COSAYACH Pozo Almonte;#008000;-20.223892211914 -69.803176879883|-20.224233627319 -69.798110961914|-20.228925704956 -69.796737670898|-20.228723526001 -69.801864624023|-20.223892211914 -69.803176879883
desayuno TALCA??;#800080;-35.425300598145 -71.634841918945|-35.42537689209 -71.634544372559|-35.425853729248 -71.634750366211|-35.425750732422 -71.635269165039|-35.425300598145 -71.634841918945
posada La Pradera km 700 ruta 5 norte;#008000;-29.093065261841 -70.918235778809|-29.093162536621 -70.917106628418|-29.094804763794 -70.917366027832|-29.09481048584 -70.918586730957|-29.093065261841 -70.918235778809
área descarga Lipigas Antofagasta;#008000;-23.506322860718 -70.403388977051|-23.506210327148 -70.403007507324|-23.506536483765 -70.402809143066|-23.506711959839 -70.403244018555|-23.506322860718 -70.403388977051
casa mamá Pichincura;#82ff82;-33.547252655029 -70.768684387207|-33.54732131958 -70.768562316895|-33.547477722168 -70.768653869629|-33.547416687012 -70.768829345703|-33.547252655029 -70.768684387207
LIPIGAS Osorno;#ffff00;-40.575241088867 -73.099502563477|-40.575542449951 -73.097999572754|-40.576816558838 -73.098030090332|-40.576278686523 -73.100082397461|-40.575241088867 -73.099502563477
ABASTIBLE Alto Hospicio - IQUIQUE;#008000;-20.251203536987 -70.089515686035|-20.251182556152 -70.088890075684|-20.252384185791 -70.088912963867|-20.252393722534 -70.089546203613|-20.251203536987 -70.089515686035
área descarga Lipigas Baquedano;#008000;-23.336133956909 -69.835762023926|-23.33641242981 -69.83576965332|-23.336332321167 -69.835205078125|-23.336036682129 -69.835289001465|-23.336133956909 -69.835762023926
Abastible Copiapó;#008000;-27.340158462524 -70.371704101562|-27.339302062988 -70.371040344238|-27.339721679688 -70.370361328125|-27.340536117554 -70.371040344238|-27.340158462524 -70.371704101562
COPEC Copiapó- Ruta 5;#ffa500;-27.340845108032 -70.367492675781|-27.340312957764 -70.367027282715|-27.341333389282 -70.365325927734|-27.341833114624 -70.365905761719|-27.340845108032 -70.367492675781
posada -descanso  ruta 5  km 1281;#800080;-24.319852828979 -69.97730255127|-24.32057762146 -69.978660583496|-24.321641921997 -69.978378295898|-24.321550369263 -69.976776123047|-24.319852828979 -69.97730255127
área descarga GASCO MEJILLONES;#008000;-23.105188369751 -70.422019958496|-23.105096817017 -70.421569824219|-23.105381011963 -70.421501159668|-23.105442047119 -70.421943664551|-23.105188369751 -70.422019958496
Área de descarga Lipigas Calama;#ff4500;-22.50301361084 -68.932479858398|-22.502752304077 -68.93221282959|-22.502838134766 -68.932121276855|-22.50309753418 -68.932334899902|-22.50301361084 -68.932479858398
área descanso ruta 5   km 1.193   pasado Condor;#ff4500;-25.001592636108 -69.899490356445|-25.001625061035 -69.89916229248|-25.002628326416 -69.898994445801|-25.00269317627 -69.899269104004|-25.001592636108 -69.899490356445
Zona de descanso;#0000ff;-26.346143722534 -70.623908996582|-26.345941543579 -70.623199462891|-26.346416473389 -70.622947692871|-26.346614837646 -70.623725891113|-26.346143722534 -70.623908996582
posada La Hacienda + vulcanización -salida Vallenar al sur;#800080;-28.590103149414 -70.776443481445|-28.589891433716 -70.776016235352|-28.59122467041 -70.775047302246|-28.591121673584 -70.775802612305|-28.590103149414 -70.776443481445
Oxiquim Mejillones ( exterior);#008000;-23.096555709839 -70.428581237793|-23.096485137939 -70.428260803223|-23.098386764526 -70.427703857422|-23.098417282104 -70.428039550781|-23.096555709839 -70.428581237793
Area de Carga Cloramon;#787e01;-33.348190307617 -70.70970916748|-33.348320007324 -70.709648132324|-33.348251342773 -70.70947265625|-33.348117828369 -70.709510803223|-33.348190307617 -70.70970916748
área descarga Embotelladora Andina Coquimbo;#008000;-29.965087890625 -71.264717102051|-29.965284347534 -71.264717102051|-29.965328216553 -71.265037536621|-29.965099334717 -71.265075683594|-29.965087890625 -71.264717102051
GOREN semirremolques;#ffff00;-33.2809715271 -70.741722106934|-33.281803131104 -70.741073608398|-33.281951904297 -70.74137878418|-33.281143188477 -70.741943359375|-33.2809715271 -70.741722106934
Ruta 5, Oficina Aurera, Pozo Almonte, Región de Tarapacá, Chile;#800080;-20.683227539062 -69.634437561035|-20.683227539062 -69.632637023926|-20.684425354004 -69.632637023926|-20.684425354004 -69.634437561035|-20.683227539062 -69.634437561035
Ruta 5, Pozo Almonte, Región de Tarapacá, Chile;#ff4500;-20.74077796936 -69.659034729004|-20.74077796936 -69.657234191895|-20.741975784302 -69.657234191895|-20.741975784302 -69.659034729004|-20.74077796936 -69.659034729004
TERSAINOX;#ff4500;-33.269443511963 -70.749160766602|-33.27025604248 -70.748275756836|-33.271194458008 -70.750480651855|-33.270412445068 -70.751152038574|-33.269443511963 -70.749160766602
Parcela 49 Lonquén descarga Metanol (reventa Solimpex 11.06.19);#008000;-33.543319702148 -70.745681762695|-33.542995452881 -70.745376586914|-33.543117523193 -70.745101928711|-33.543449401855 -70.745376586914|-33.543319702148 -70.745681762695
Fox sanidad Industrial (repara rampla chocolate);#ffa500;-34.154201507568 -70.768608093262|-34.154605865479 -70.768798828125|-34.154796600342 -70.768051147461|-34.154434204102 -70.767875671387|-34.154304504395 -70.768295288086|-34.154201507568 -70.768608093262
DAO San Fernando - ENAP;#008000;-34.611980438232 -70.959053039551|-34.60848236084 -70.962249755859|-34.605834960938 -70.963043212891|-34.603450775146 -70.964309692383|-34.607158660889 -70.968124389648|-34.60973739624 -70.964691162109|-34.612014770508 -70.96280670166|-34.613182067871 -70.960166931152|-34.611980438232 -70.959053039551
CMPC MININCO Planta Pacífico;#008000;-37.7839012146 -72.48055267334|-37.793750762939 -72.475982666016|-37.793361663818 -72.483825683594|-37.79256439209 -72.489723205566|-37.783798217773 -72.488876342773|-37.7839012146 -72.48055267334
área descarga Soda - CMPC MININCO;#008000;-37.789817810059 -72.482788085938|-37.790454864502 -72.482940673828|-37.790466308594 -72.482307434082|-37.789863586426 -72.482200622559|-37.789817810059 -72.482788085938
área descara Soda-CMPC NACIMIENTO;#008000;-37.513584136963 -72.656814575195|-37.513607025146 -72.655891418457|-37.514152526855 -72.655769348145|-37.514347076416 -72.656959533691|-37.513584136963 -72.656814575195
PLANTA TRATAMIENTO AGUA CMPC LAJA;#008000;-37.287544250488 -72.715667724609|-37.28734588623 -72.71411895752|-37.292022705078 -72.712028503418|-37.292407989502 -72.713287353516|-37.287544250488 -72.715667724609
QUIMETAL San Fernando;#008000;-34.547721862793 -70.955596923828|-34.546245574951 -70.954010009766|-34.54833984375 -70.950469970703|-34.550197601318 -70.951843261719|-34.547721862793 -70.955596923828
área de carga Azufre ENAP BIOBIO;#008000;-36.788398742676 -73.123992919922|-36.788494110107 -73.123542785645|-36.788032531738 -73.123397827148|-36.787940979004 -73.123847961426|-36.788398742676 -73.123992919922
área descarga Azufre Quimetal San Fernando;#008000;-34.547107696533 -70.952728271484|-34.547443389893 -70.952156066895|-34.547813415527 -70.952606201172|-34.547508239746 -70.953117370605|-34.547107696533 -70.952728271484
detención Arredondo+Fernandini 22.07.2019;#ff0000;-23.703424453735 -70.285781860352|-23.703573226929 -70.285194396973|-23.70467376709 -70.285766601562|-23.704437255859 -70.286460876465|-23.703424453735 -70.285781860352
COPEC San Bernardo  poniente;#0000ff;-33.668792724609 -70.721298217773|-33.668533325195 -70.722160339355|-33.67008972168 -70.722961425781|-33.670398712158 -70.721961975098|-33.668792724609 -70.721298217773
área descarga MInera Sierra Gorda;#008000;-22.873620986938 -69.356376647949|-22.873517990112 -69.356071472168|-22.873817443848 -69.355903625488|-22.873905181885 -69.356216430664|-22.873620986938 -69.356376647949
parqueadero espera descargas Minera SIerra Gorda;#008000;-22.873170852661 -69.356239318848|-22.873769760132 -69.355834960938|-22.873537063599 -69.355239868164|-22.872970581055 -69.355537414551|-22.873170852661 -69.356239318848
Ruta 146, Cabrero, Región del Bío Bío, Chile;#ff4500;-37.04076385498 -72.374534606934|-37.04076385498 -72.372734069824|-37.041961669922 -72.372734069824|-37.041961669922 -72.374534606934|-37.04076385498 -72.374534606934
Carabineros LlayLlay;#add8e6;-32.851387023926 -70.941352844238|-32.851696014404 -70.939476013184|-32.852684020996 -70.940093994141|-32.852542877197 -70.941360473633|-32.851387023926 -70.941352844238
Ruta 146, Cabrero, Región del Bío Bío, Chile;#ff4500;-37.04056930542 -72.375465393066|-37.04056930542 -72.373664855957|-37.041770935059 -72.373664855957|-37.041770935059 -72.375465393066|-37.04056930542 -72.375465393066
COPEC Torquemada;#0000ff;-32.964328765869 -71.505065917969|-32.964874267578 -71.504539489746|-32.96556854248 -71.50528717041|-32.964813232422 -71.505958557129|-32.964328765869 -71.505065917969
PROQUIEL químicos;#008000;-33.534889221191 -70.746978759766|-33.535171508789 -70.746597290039|-33.534435272217 -70.74585723877|-33.534149169922 -70.746238708496|-33.534889221191 -70.746978759766
descanso Casablanca Ruta 68 -norte;#ffa500;-33.337665557861 -71.372314453125|-33.33699798584 -71.371673583984|-33.337459564209 -71.370338439941|-33.338573455811 -71.370407104492|-33.337665557861 -71.372314453125
Hernan Reyes Maestranza;#ffff00;-33.497585296631 -70.670516967773|-33.497840881348 -70.669960021973|-33.498058319092 -70.670082092285|-33.497964411578 -70.670288100802|-33.498387303839 -70.670573011022|-33.498157501221 -70.670890808105|-33.497585296631 -70.670516967773
Planta Efluentes ENAP;#add8e6;-32.924892425537 -71.504501342773|-32.924289703369 -71.504112243652|-32.924579620361 -71.50333404541|-32.925193786621 -71.503761291504|-32.924892425537 -71.504501342773
descanso Posada Caseron Copiapó;#ffa500;-27.349214553833 -70.682060241699|-27.349985122681 -70.680267333984|-27.350614547729 -70.680671691895|-27.349847793579 -70.682418823242|-27.349214553833 -70.682060241699
Carabineros Caseron Copiapó;#ffff00;-27.348678588867 -70.683242797852|-27.349206924438 -70.682090759277|-27.349950790405 -70.682548522949|-27.349521636963 -70.683654785156|-27.348678588867 -70.683242797852
parqueadero de camiones San Antonio;#0000ff;-33.562118530273 -71.566299438477|-33.56266784668 -71.566604614258|-33.562931060791 -71.565162658691|-33.56326675415 -71.565307617188|-33.563373565674 -71.565063476562|-33.56266784668 -71.564697265625|-33.562553405762 -71.565185546875|-33.562118530273 -71.566299438477
COPEC Pozo Almonte IQUIQUE;#0000ff;-20.236301422119 -69.78719329834|-20.238586425781 -69.786949157715|-20.238086700439 -69.785140991211|-20.236633300781 -69.785301208496|-20.236301422119 -69.78719329834
falla HGYD47 ARAYA 13.09.19 00:10 HRS;#ff4500;-32.918750762939 -71.503952026367|-32.918617248535 -71.503753662109|-32.918716430664 -71.503639221191|-32.918849945068 -71.503829956055|-32.918750762939 -71.503952026367
Abastible Arica;#ff4500;-18.394777297974 -70.296203613281|-18.395578384399 -70.296745300293|-18.395891189575 -70.2958984375|-18.395030975342 -70.295547485352|-18.394777297974 -70.296203613281
sitio privado camión YERI MORALES;#ffff00;-33.110294342041 -71.573684692383|-33.110103607178 -71.574523925781|-33.109546661377 -71.574348449707|-33.109825134277 -71.57349395752|-33.110294342041 -71.573684692383
descanso alimentacion Angostura;#ffa500;-33.929637908936 -70.71590423584|-33.929458618164 -70.715194702148|-33.931632995605 -70.713996887207|-33.931854248047 -70.714813232422|-33.929637908936 -70.71590423584
descanso ruta 68 - sur - Casablanca;#ffa500;-33.33470916748 -71.379776000977|-33.335304260254 -71.378440856934|-33.336158752441 -71.379020690918|-33.335605621338 -71.380325317383|-33.33470916748 -71.379776000977
área descarga HCl Quimetal;#add8e6;-33.53116607666 -70.737632751465|-33.531574249268 -70.737998962402|-33.53137588501 -70.738319396973|-33.530975341797 -70.737937927246|-33.53116607666 -70.737632751465
COPEC San Javier y área descanso;#0000ff;-35.614849090576 -71.702934265137|-35.617328643799 -71.702453613281|-35.617206573486 -71.700660705566|-35.614772796631 -71.701057434082|-35.614849090576 -71.702934265137
Ruta Prohibida para Transportes de Carga Peligrosa;#ff4500;-27.356719970703 -70.354988098145|-27.358684539795 -70.352676391602|-27.36600112915 -70.341773986816|-27.367677688599 -70.339797973633|-27.370346069336 -70.338256835938|-27.373243331909 -70.337913513184|-27.375030517578 -70.337203979492|-27.379070281982 -70.337547302246|-27.383415222168 -70.33805847168|-27.386539459229 -70.338661193848|-27.389511108398 -70.339088439941|-27.392789840698 -70.341575622559|-27.398242950439 -70.346000671387|-27.41028213501 -70.354927062988|-27.415004730225 -70.355438232422|-27.418815612793 -70.35767364502|-27.421710968018 -70.357330322266|-27.423690795898 -70.358360290527|-27.429328918457 -70.360420227051|-27.438049316406 -70.36402130127|-27.444751739502 -70.364364624023|-27.450540542603 -70.371574401855|-27.459985733032 -70.377067565918|-27.467601776123 -70.379470825195|-27.476434707642 -70.381874084473|-27.482526779175 -70.385307312012|-27.490140914917 -70.394920349121|-27.512979507446 -70.42822265625|-27.534597396851 -70.443672180176|-27.537033081055 -70.437492370605|-27.519983291626 -70.427536010742|-27.514198303223 -70.421012878418|-27.506586074829 -70.408996582031|-27.498668670654 -70.396636962891|-27.494100570679 -70.391143798828|-27.482221603394 -70.379814147949|-27.477464675903 -70.377754211426|-27.464975357056 -70.372779846191|-27.455989837646 -70.367454528809|-27.446239471436 -70.360763549805|-27.435270309448 -70.357841491699|-27.423082351685 -70.355438232422|-27.414701461792 -70.352691650391|-27.394889831543 -70.338447570801|-27.388792037964 -70.336212158203|-27.383598327637 -70.336433410645|-27.377767562866 -70.335487365723|-27.373765945435 -70.335311889648|-27.369613647461 -70.333938598633|-27.367136001587 -70.337120056152|-27.364658355713 -70.341194152832|-27.360580444336 -70.347198486328|-27.359283447266 -70.349822998047|-27.353872299194 -70.352226257324|-27.356719970703 -70.354988098145
MACO Quilicura;#800080;-33.330284118652 -70.71590423584|-33.331428527832 -70.715293884277|-33.330390930176 -70.712089538574|-33.329277038574 -70.712646484375|-33.330284118652 -70.71590423584
posada Las Primas Ruta 5 km 1316 / Ruta B55;#ffa500;-24.094100952148 -70.191627502441|-24.093826293945 -70.191390991211|-24.094032287598 -70.189643859863|-24.095531463623 -70.190238952637|-24.094100952148 -70.191627502441
Ruta 5 km 1317;#0000ff;-24.091131210327 -70.195381164551|-24.091220855713 -70.195274353027|-24.091291427612 -70.195373535156|-24.091201782227 -70.195487976074|-24.091131210327 -70.195381164551
Ruta 5 km 1336;#0000ff;-23.964710235596 -70.289848327637|-23.964696884155 -70.289703369141|-23.964771270752 -70.289688110352|-23.964778900146 -70.289825439453|-23.964710235596 -70.289848327637
Restoran San Pablo- HIjuelas;#ffa500;-32.791328430176 -71.164131164551|-32.791988372803 -71.16340637207|-32.791694641113 -71.162963867188|-32.791084289551 -71.16365814209|-32.791328430176 -71.164131164551
cruce tambillos descanso;#ff4500;-30.221652984619 -71.388580322266|-30.221429824829 -71.38786315918|-30.221611022949 -71.387657165527|-30.222152709961 -71.387985229492|-30.222339630127 -71.388328552246|-30.222339630127 -71.388664245605|-30.221652984619 -71.388580322266
PRT  - SAN DÁMASO;#ffff00;-33.118019104004 -71.555053710938|-33.118431091309 -71.555236816406|-33.118728637695 -71.554107666016|-33.118301391602 -71.553924560547|-33.118019104004 -71.555053710938
Pronto Copec Puerto Varas -descanso;#add8e6;-41.350444793701 -72.982963562012|-41.352924346924 -72.981803894043|-41.352344512939 -72.979949951172|-41.35050201416 -72.981025695801|-41.350444793701 -72.982963562012
área descarga Gasco Talca;#add8e6;-35.408058166504 -71.63011932373|-35.408203125 -71.62971496582|-35.408573150635 -71.629928588867|-35.40845489502 -71.630332946777|-35.408058166504 -71.63011932373
área descanso - Alto Hospicio;#ff4500;-20.236711502075 -70.021217346191|-20.235372543335 -70.019332885742|-20.234586715698 -70.020172119141|-20.235624313354 -70.021537780762|-20.236711502075 -70.021217346191
Copec Freire;#ff4500;-38.937747955322 -72.621543884277|-38.937320709229 -72.620590209961|-38.938282012939 -72.619575500488|-38.93921661377 -72.620071411133|-38.937747955322 -72.621543884277
área descanso Freire;#ff4500;-38.936019897461 -72.623832702637|-38.936965942383 -72.625099182129|-38.938549041748 -72.623161315918|-38.937858581543 -72.621955871582|-38.936019897461 -72.623832702637
QC TERMINALES planta 2;#ffff00;-33.581493377686 -71.621589660645|-33.581577301025 -71.620292663574|-33.582069396973 -71.620460510254|-33.582015991211 -71.621711730957|-33.581493377686 -71.621589660645
NESTLE MACUL;#008000;-33.493602752686 -70.611824035645|-33.495670318604 -70.611473083496|-33.496006011963 -70.616134643555|-33.49393081665 -70.616401672363|-33.493602752686 -70.611824035645
sitio Gruás Rodriguez-Coquimbo;#ffff00;-29.936880111694 -71.259582519531|-29.936750411987 -71.259986877441|-29.937017440796 -71.260101318359|-29.937141418457 -71.25968170166|-29.936880111694 -71.259582519531
Carmona y cia.ltda.;#ffff00;-29.925893783569 -71.26668548584|-29.925468444824 -71.268264770508|-29.924884796143 -71.267799377441|-29.925222396851 -71.266525268555|-29.925893783569 -71.26668548584
Gasco planta OSORNO;#0000ff;-40.598529815674 -73.099990844727|-40.597911834717 -73.097198486328|-40.599273681641 -73.096542358398|-40.599941253662 -73.100051879883|-40.598529815674 -73.099990844727
Copec San Pablo-Osorno;#0000ff;-40.464466094971 -73.031929016113|-40.46321105957 -73.031158447266|-40.463413238525 -73.029434204102|-40.465591430664 -73.030570983887|-40.464466094971 -73.031929016113
GASCO Planta BioBio;#008000;-36.763916015625 -73.114318847656|-36.763114929199 -73.113861083984|-36.762710571289 -73.115272521973|-36.76309967041 -73.117454528809|-36.764190673828 -73.117126464844|-36.763759613037 -73.11540222168|-36.763916015625 -73.114318847656
descanso Zoológico de Piedra- Caldera;#ff4500;-26.939353942871 -70.789421081543|-26.9411277771 -70.789428710938|-26.941112518311 -70.788887023926|-26.939931869507 -70.78882598877|-26.939353942871 -70.789421081543
COPEC CHAÑARAL;#0000ff;-26.340045928955 -70.619338989258|-26.339868545532 -70.618698120117|-26.340162277222 -70.618530273438|-26.340383529663 -70.619331359863|-26.340045928955 -70.619338989258
AREA DE DESCARGA Abastible Copiapó;#ff4500;-27.340251922607 -70.37126159668|-27.34010887146 -70.371131896973|-27.340227127075 -70.37092590332|-27.340394973755 -70.371063232422|-27.340251922607 -70.37126159668
AREA DE CARGA Lipigas Concón;#add8e6;-32.928798675537 -71.494117736816|-32.928913116455 -71.493804931641|-32.928550720215 -71.493576049805|-32.928493499756 -71.493713378906|-32.928798675537 -71.494117736816
Sub-estación eléctrica  - Teno;#ff4500;-34.870792388916 -71.138290405273|-34.871551513672 -71.139045715332|-34.866508483887 -71.146202087402|-34.865768432617 -71.145477294922|-34.870792388916 -71.138290405273
Copec Rancagua;#0000ff;-34.1891746521 -70.751815795898|-34.18860244751 -70.751419067383|-34.189105987549 -70.750534057617|-34.189636230469 -70.750938415527|-34.1891746521 -70.751815795898
La Pica del Camionero - Pelequen;#ff4500;-34.393707275391 -70.867713928223|-34.394172668457 -70.86637878418|-34.395862579346 -70.867469787598|-34.395610809326 -70.868865966797|-34.393707275391 -70.867713928223
área descarga sub-estación eléctrica ,Teno;#800080;-34.866878509521 -71.14493560791|-34.866554260254 -71.144645690918|-34.866847991943 -71.144187927246|-34.867153167725 -71.144462585449|-34.866878509521 -71.14493560791
Cristalerias Chile Planta Llay-Llay;#008000;-32.845485687256 -70.945297241211|-32.847980499268 -70.947151184082|-32.847747802734 -70.947784423828|-32.849746704102 -70.949287414551|-32.850566864014 -70.94408416748|-32.85009765625 -70.943260192871|-32.849998474121 -70.94255065918|-32.847324371338 -70.941360473633|-32.845485687256 -70.945297241211
Cueto taller y desarme;#ffff00;-32.978813171387 -71.492248535156|-32.978252410889 -71.491844177246|-32.97891998291 -71.491256713867|-32.979183197021 -71.491737365723|-32.978813171387 -71.492248535156
PEAJE PICHIDANGUI;#800080;-32.173442840576 -71.521286010742|-32.173728942871 -71.519554138184|-32.176307678223 -71.520317077637|-32.175975799561 -71.521934509277|-32.173442840576 -71.521286010742
Mario Valdes casa;#ff4500;-33.643032073975 -71.508903503418|-33.643985748291 -71.508934020996|-33.644020080566 -71.508361816406|-33.643054962158 -71.50830078125|-33.643032073975 -71.508903503418
casa MARIN;#ff6000;-32.838104248047 -70.961669921875|-32.838012695312 -70.961418151855|-32.838184356689 -70.961357116699|-32.838291168213 -70.961570739746|-32.838104248047 -70.961669921875
SQM Salar del Carmen Planta Carbonato;#008000;-23.629666036314 -70.259228229523|-23.636516571045 -70.25634765625|-23.637145996094 -70.262237548828|-23.629685694873 -70.261813879013|-23.629666036314 -70.259228229523
Codelco DIvisión Gabriela MIstral -Mina Gaby- Pampa Elvira Solar;#008000;-23.395790100098 -68.838981628418|-23.394845962524 -68.794006347656|-23.423278808594 -68.786796569824|-23.442653656006 -68.789970397949|-23.461235046387 -68.798637390137|-23.475170135498 -68.805335998535|-23.461078643799 -68.845420837402|-23.435485839844 -68.842758178711|-23.395790100098 -68.838981628418
Georgia Pacific;#800080;-36.868377685547 -73.143508911133|-36.870376586914 -73.143966674805|-36.869884490967 -73.147117614746|-36.867969512939 -73.146644592285|-36.868377685547 -73.143508911133
GOREN  local2;#ffff00;-33.282062530518 -70.749931335449|-33.282814025879 -70.749183654785|-33.2829246521 -70.750709533691|-33.282062530518 -70.749931335449
vulcanización en la greda;#800080;-32.740116119385 -71.463157653809|-32.73998260498 -71.462753295898|-32.739456176758 -71.462936401367|-32.739635467529 -71.463401794434|-32.740116119385 -71.463157653809
Peaje lateral Laureles Poniente -autopista san pedro-peñablanca;#0000ff;-32.972881317139 -71.302749633789|-32.973049163818 -71.302322387695|-32.973438262939 -71.302604675293|-32.973297119141 -71.303062438965|-32.972881317139 -71.302749633789
